p_s,mix_scale,rep,deanon_top1,mean_true_posterior,posterior_entropy,bandwidth_overhead,latency,latency_overhead,sigma_d,sigma_Z,sigma_eps,sigma_noise,eta,inv_eta
0.2,1.0,10,0.006258011008067556,0.005005336822833591,7.645760804279884,5864.331749981151,3.4961658186803106,14.755412176799787,0.03561762064240839,1.75,0.0,1.75,0.020352926081376226,49.13298441716652
0.2,1.0,11,0.018469457270456437,0.005004270752585968,7.647629466056065,5886.874876996442,3.517532565019792,14.967338057231716,0.03534071859857423,1.75,0.0,1.75,0.020194696342042417,49.51795179599436
0.2,1.0,12,0.0030882796022898462,0.004996272477260979,7.64772307783203,5857.896128351913,3.479560261563165,14.833083144527848,0.03430469512110404,1.75,0.0,1.75,0.019602682926345167,51.01342524170724
0.2,1.0,13,0.004685610640870617,0.0050020912914986075,7.646619199190976,5877.222188633616,3.5081933261826634,14.791640551110468,0.032592410049576394,1.75,0.0,1.75,0.018624234314043652,53.69348254204187
0.2,1.0,14,0.0075551526140828044,0.0049996993970901375,7.647129632116261,5876.099954669085,3.6795268798596226,15.728404351004631,0.03225675333268371,1.75,0.0,1.75,0.018432430475819266,54.25220517239212
0.2,1.0,15,0.011904761904761904,0.005003977494339645,7.646234323858733,5878.184731670446,3.477494814025704,14.856804337867027,0.03303773046504796,1.75,0.0,1.75,0.01887870312288455,52.969740214189365
0.2,1.0,16,0.002275658044451187,0.005000445182947768,7.6472026187214865,5899.553288325874,3.5403921608813107,15.4118261723773,0.0299047243983853,1.75,0.0,1.75,0.017088413941934458,58.51918167466847
0.2,1.0,17,0.0046439628482972135,0.005000886310184658,7.64671004321532,6018.658049535604,3.5224359515414108,15.20243108155833,0.034596530061435406,1.75,0.0,1.75,0.01976944574939166,50.583107522413556
0.2,1.0,18,0.0026668698567509906,0.0049979948481787585,7.647601889290254,5926.036498018897,3.616910936689237,15.389265714626145,0.03220249630292094,1.75,0.0,1.75,0.018401426458811966,54.3436131018596
0.2,1.0,19,0.004101785036080516,0.005002683215743497,7.6465282478537295,5907.402886441321,3.50794974991004,14.96698704485753,0.030489710655944205,1.75,0.0,1.75,0.01742269180339669,57.396412178113735
0.2,1.0,20,0.0030125018828136767,0.005000326537151436,7.646762459968604,5857.574710046693,3.487870163487969,14.642033178477785,0.03235074032185966,1.75,0.0,1.75,0.01848613732677695,54.09458895187974
0.2,1.0,21,0.004482942025681939,0.004998097836095041,7.64761006929826,5908.975989666439,3.500391787994886,14.906149127532471,0.0305569744526562,1.75,0.0,1.75,0.017461128258660686,57.27006784364017
0.2,1.0,22,0.0034572833435771357,0.005005946532785329,7.645870097353796,5975.43385064536,3.591328341019107,15.072984802115965,0.03156951180241787,1.75,0.0,1.75,0.01803972102995307,55.433229723431126
0.2,1.0,23,0.0017397881996974282,0.005000092581317858,7.646871561422708,5881.841906202723,3.5477074991213158,15.183089409557455,0.033204818806821516,1.75,0.0,1.75,0.018974182175326582,52.703193779828254
0.2,1.0,24,0.002291125706430426,0.004998260832503338,7.646915325645769,5939.982740186345,3.469253586459672,14.707209740255664,0.03423717641018462,1.75,0.0,1.75,0.01956410080581978,51.11402818485415
0.2,1.0,25,0.004239247726221674,0.004999685105513108,7.647747899487453,5995.122629875135,3.446079127752455,14.739724254585095,0.03477007493414698,1.75,0.0,1.75,0.019868614248083987,50.33063642555918
0.2,1.0,26,0.0072436141822340835,0.00500667657597464,7.645552168495743,5929.711780404117,3.579765708040213,15.121715350234444,0.030017165370538734,1.75,0.0,1.75,0.017152665926022135,58.29997531071309
0.2,1.0,27,0.003915547024952015,0.00500961685004125,7.644434981358145,5969.785412667946,3.5682759003248066,15.229466471238783,0.031440989961262905,1.75,0.0,1.75,0.017966279977864517,55.65982502955855
0.2,1.0,28,0.0028098306608721714,0.005001580770934042,7.646971157530553,5827.149258204706,3.5281942189321853,14.995811346537023,0.034300107742395815,1.75,0.0,1.75,0.019600061567083323,51.020247899599305
0.2,1.0,29,0.004858053742219523,0.004997991305872389,7.648091103026121,5904.216942462426,3.617018170974916,15.337391829309599,0.03095590309175093,1.75,0.0,1.75,0.01768908748100053,56.53202863483368
